site,turbine,minutes,horizon_h,clock,grid_rows,usable_rows,eligible_anchors,positive_anchors,median_abs_change
yandun,32,60,1,common_hourly_clock,4360,1695,1580,210,0.048336666666666694
yandun,32,60,4,native_grid,4360,1695,1326,428,0.10400749999999996
yandun,32,60,4,common_hourly_clock,4360,1695,1326,428,0.10400749999999996
yandun,33,15,1,native_grid,17437,7328,6693,1030,0.05182666666666669
yandun,33,15,1,common_hourly_clock,17437,7328,1671,250,0.05208666666666667
yandun,33,15,4,native_grid,17437,7328,5573,1571,0.104
yandun,33,15,4,common_hourly_clock,17437,7328,1394,398,0.104
yandun,33,30,1,native_grid,8719,3582,3297,488,0.050666666666666665
yandun,33,30,1,common_hourly_clock,8719,3582,1650,245,0.05131666666666668
yandun,33,30,4,native_grid,8719,3582,2754,776,0.10333333333333333
yandun,33,30,4,common_hourly_clock,8719,3582,1379,385,0.10177666666666668
yandun,33,60,1,native_grid,4360,1719,1596,192,0.04546833333333333
yandun,33,60,1,common_hourly_clock,4360,1719,1596,192,0.04546833333333333
yandun,33,60,4,native_grid,4360,1719,1344,377,0.09884833333333332
yandun,33,60,4,common_hourly_clock,4360,1719,1344,377,0.09884833333333332
yandun,34,15,1,native_grid,17245,7161,6593,1189,0.056666666666666664
yandun,34,15,1,common_hourly_clock,17245,7161,1655,285,0.057839999999999996
yandun,34,15,4,native_grid,17245,7161,5539,1801,0.11266666666666666
yandun,34,15,4,common_hourly_clock,17245,7161,1390,451,0.11533333333333333
yandun,34,30,1,native_grid,8623,3505,3253,544,0.05466666666666667
yandun,34,30,1,common_hourly_clock,8623,3505,1629,265,0.05366666666666666
yandun,34,30,4,native_grid,8623,3505,2738,891,0.11266666666666666
yandun,34,30,4,common_hourly_clock,8623,3505,1370,432,0.11366666666666667
yandun,34,60,1,native_grid,4312,1689,1579,226,0.05283333333333334
yandun,34,60,1,common_hourly_clock,4312,1689,1579,226,0.05283333333333334
yandun,34,60,4,native_grid,4312,1689,1339,417,0.108845
yandun,34,60,4,common_hourly_clock,4312,1689,1339,417,0.108845
yandun,35,15,1,native_grid,17245,7043,6440,1039,0.05448666666666667
yandun,35,15,1,common_hourly_clock,17245,7043,1612,261,0.0553933333333333
yandun,35,15,4,native_grid,17245,7043,5335,1624,0.10533333333333333
yandun,35,15,4,common_hourly_clock,17245,7043,1332,414,0.11033333333333334
yandun,35,30,1,native_grid,8623,3455,3185,484,0.05238666666666669
yandun,35,30,1,common_hourly_clock,8623,3455,1594,246,0.05180833333333333
yandun,35,30,4,native_grid,8623,3455,2646,801,0.10389333333333334
yandun,35,30,4,common_hourly_clock,8623,3455,1324,404,0.10333333333333333
yandun,35,60,1,native_grid,4312,1660,1542,190,0.04875
yandun,35,60,1,common_hourly_clock,4312,1660,1542,190,0.04875
yandun,35,60,4,native_grid,4312,1660,1291,386,0.10249999999999998
yandun,35,60,4,common_hourly_clock,4312,1660,1291,386,0.10249999999999998
yandun,36,15,1,native_grid,17149,7132,6535,991,0.05266666666666667
yandun,36,15,1,common_hourly_clock,17149,7132,1637,251,0.052
yandun,36,15,4,native_grid,17149,7132,5439,1650,0.106
yandun,36,15,4,common_hourly_clock,17149,7132,1363,409,0.10133333333333333
yandun,36,30,1,native_grid,8575,3498,3230,468,0.050234999999999995
yandun,36,30,1,common_hourly_clock,8575,3498,1617,229,0.04833333333333331
yandun,36,30,4,native_grid,8575,3498,2696,826,0.10339999999999999
yandun,36,30,4,common_hourly_clock,8575,3498,1349,418,0.10385666666666667
yandun,36,60,1,native_grid,4288,1680,1567,182,0.04392833333333335
yandun,36,60,1,common_hourly_clock,4288,1680,1567,182,0.04392833333333335
yandun,36,60,4,native_grid,4288,1680,1316,389,0.10243999999999998
yandun,36,60,4,common_hourly_clock,4288,1680,1316,389,0.10243999999999998
yandun,37,15,1,native_grid,17149,6868,6317,1029,0.05333333333333333
yandun,37,15,1,common_hourly_clock,17149,6868,1587,264,0.050666666666666665
yandun,37,15,4,native_grid,17149,6868,5263,1639,0.11066666666666666
yandun,37,15,4,common_hourly_clock,17149,6868,1321,409,0.11133333333333334
yandun,37,30,1,native_grid,8575,3371,3122,463,0.05246000000000001
yandun,37,30,1,common_hourly_clock,8575,3371,1568,220,0.05433999999999999
yandun,37,30,4,native_grid,8575,3371,2606,791,0.10900000000000001
yandun,37,30,4,common_hourly_clock,8575,3371,1308,384,0.10991166666666664
yandun,37,60,1,native_grid,4288,1623,1515,188,0.046833333333333324
yandun,37,60,1,common_hourly_clock,4288,1623,1515,188,0.046833333333333324
yandun,37,60,4,native_grid,4288,1623,1270,381,0.10425000000000001
yandun,37,60,4,common_hourly_clock,4288,1623,1270,381,0.10425000000000001
yandun,38,15,1,native_grid,17149,7193,6572,1051,0.05150333333333334
yandun,38,15,1,common_hourly_clock,17149,7193,1645,273,0.05
yandun,38,15,4,native_grid,17149,7193,5509,1650,0.102
yandun,38,15,4,common_hourly_clock,17149,7193,1376,410,0.10233333333333333
yandun,38,30,1,native_grid,8575,3524,3250,502,0.050666666666666665
yandun,38,30,1,common_hourly_clock,8575,3524,1626,257,0.051333333333333335
yandun,38,30,4,native_grid,8575,3524,2731,801,0.1
yandun,38,30,4,common_hourly_clock,8575,3524,1363,391,0.09833333333333334
yandun,38,60,1,native_grid,4288,1692,1582,205,0.04444416666666668
yandun,38,60,1,common_hourly_clock,4288,1692,1582,205,0.04444416666666668
yandun,38,60,4,native_grid,4288,1692,1338,376,0.09682083333333336
yandun,38,60,4,common_hourly_clock,4288,1692,1338,376,0.09682083333333336
yandun,39,15,1,native_grid,17149,7047,6432,1104,0.05922000000000001
yandun,39,15,1,common_hourly_clock,17149,7047,1607,273,0.05961999999999999
yandun,39,15,4,native_grid,17149,7047,5368,1730,0.112
yandun,39,15,4,common_hourly_clock,17149,7047,1342,442,0.112
yandun,39,30,1,native_grid,8575,3443,3173,511,0.057429999999999995
yandun,39,30,1,common_hourly_clock,8575,3443,1591,266,0.057750000000000024
yandun,39,30,4,native_grid,8575,3443,2659,862,0.10966666666666666
yandun,39,30,4,common_hourly_clock,8575,3443,1332,427,0.11083333333333334
yandun,39,60,1,native_grid,4288,1645,1540,207,0.051796666666666664
yandun,39,60,1,common_hourly_clock,4288,1645,1540,207,0.051796666666666664
yandun,39,60,4,native_grid,4288,1645,1297,415,0.11156999999999995
yandun,39,60,4,common_hourly_clock,4288,1645,1297,415,0.11156999999999995
yandun,40,15,1,native_grid,17149,7125,6504,1102,0.055779999999999996
yandun,40,15,1,common_hourly_clock,17149,7125,1626,271,0.055739999999999984
yandun,40,15,4,native_grid,17149,7125,5462,1772,0.11866666666666667
yandun,40,15,4,common_hourly_clock,17149,7125,1363,441,0.11666666666666667
yandun,40,30,1,native_grid,8575,3488,3212,502,0.05488166666666666
yandun,40,30,1,common_hourly_clock,8575,3488,1608,249,0.053333333333333344
yandun,40,30,4,native_grid,8575,3488,2707,861,0.11401666666666666
yandun,40,30,4,common_hourly_clock,8575,3488,1354,436,0.114415
yandun,40,60,1,native_grid,4288,1669,1561,201,0.05033333333333334
yandun,40,60,1,common_hourly_clock,4288,1669,1561,201,0.05033333333333334
yandun,40,60,4,native_grid,4288,1669,1324,411,0.11228916666666666
yandun,40,60,4,common_hourly_clock,4288,1669,1324,411,0.11228916666666666
yandun,41,15,1,native_grid,17149,7249,6712,1150,0.05466666666666667
yandun,41,15,1,common_hourly_clock,17149,7249,1676,263,0.05457666666666667
yandun,41,15,4,native_grid,17149,7249,5662,1773,0.106
yandun,41,15,4,common_hourly_clock,17149,7249,1414,440,0.10733999999999999
yandun,41,30,1,native_grid,8575,3559,3319,530,0.052456666666666596
yandun,41,30,1,common_hourly_clock,8575,3559,1658,261,0.05266666666666667
yandun,41,30,4,native_grid,8575,3559,2806,858,0.10616666666666666
yandun,41,30,4,common_hourly_clock,8575,3559,1399,431,0.108
yandun,41,60,1,native_grid,4288,1710,1609,223,0.04616666666666666
yandun,41,60,1,common_hourly_clock,4288,1710,1609,223,0.04616666666666666
yandun,41,60,4,native_grid,4288,1710,1365,409,0.10250000000000001
yandun,41,60,4,common_hourly_clock,4288,1710,1365,409,0.10250000000000001
yandun,42,15,1,native_grid,17149,7006,6481,1128,0.055779999999999996
yandun,42,15,1,common_hourly_clock,17149,7006,1618,278,0.054000000000000006
yandun,42,15,4,native_grid,17149,7006,5447,1806,0.11466666666666667
yandun,42,15,4,common_hourly_clock,17149,7006,1358,447,0.11681333333333334
yandun,42,30,1,native_grid,8575,3439,3202,505,0.05434666666666666
yandun,42,30,1,common_hourly_clock,8575,3439,1602,246,0.05414333333333338
yandun,42,30,4,native_grid,8575,3439,2698,881,0.11499999999999999
yandun,42,30,4,common_hourly_clock,8575,3439,1349,427,0.114
yandun,42,60,1,native_grid,4288,1655,1552,202,0.048179999999999876
yandun,42,60,1,common_hourly_clock,4288,1655,1552,202,0.048179999999999876
yandun,42,60,4,native_grid,4288,1655,1315,405,0.11283333333333334
yandun,42,60,4,common_hourly_clock,4288,1655,1315,405,0.11283333333333334
yandun,43,15,1,native_grid,17149,7182,6607,1145,0.05726666666666666
yandun,43,15,1,common_hourly_clock,17149,7182,1654,284,0.05717333333333334
yandun,43,15,4,native_grid,17149,7182,5514,1757,0.112
yandun,43,15,4,common_hourly_clock,17149,7182,1377,444,0.11533333333333333
yandun,43,30,1,native_grid,8575,3515,3260,532,0.05333333333333333
yandun,43,30,1,common_hourly_clock,8575,3515,1629,255,0.05314666666666666
yandun,43,30,4,native_grid,8575,3515,2726,860,0.10933333333333334
yandun,43,30,4,common_hourly_clock,8575,3515,1363,430,0.10969666666666669
yandun,43,60,1,native_grid,4288,1688,1579,209,0.050833333333333314
yandun,43,60,1,common_hourly_clock,4288,1688,1579,209,0.050833333333333314
yandun,43,60,4,native_grid,4288,1688,1326,402,0.10596333333333333
yandun,43,60,4,common_hourly_clock,4288,1688,1326,402,0.10596333333333333
yandun,44,15,1,native_grid,17149,7167,6639,1169,0.059340000000000004
yandun,44,15,1,common_hourly_clock,17149,7167,1663,295,0.05866666666666667
yandun,44,15,4,native_grid,17149,7167,5587,1827,0.11800000000000002
yandun,44,15,4,common_hourly_clock,17149,7167,1398,469,0.12
yandun,44,30,1,native_grid,8575,3519,3281,521,0.056870000000000004
yandun,44,30,1,common_hourly_clock,8575,3519,1642,253,0.05755999999999999
yandun,44,30,4,native_grid,8575,3519,2765,895,0.116
yandun,44,30,4,common_hourly_clock,8575,3519,1385,461,0.11200333333333329
yandun,44,60,1,native_grid,4288,1700,1596,228,0.051666666666666666
yandun,44,60,1,common_hourly_clock,4288,1700,1596,228,0.051666666666666666
yandun,44,60,4,native_grid,4288,1700,1351,430,0.11416666666666667
yandun,44,60,4,common_hourly_clock,4288,1700,1351,430,0.11416666666666667
yandun,45,15,1,native_grid,17149,7026,6505,1120,0.05675999999999998
yandun,45,15,1,common_hourly_clock,17149,7026,1631,269,0.05661333333333332
yandun,45,15,4,native_grid,17149,7026,5451,1629,0.10099333333333334
yandun,45,15,4,common_hourly_clock,17149,7026,1366,401,0.10296
yandun,45,30,1,native_grid,8575,3460,3218,517,0.053251666666666655
yandun,45,30,1,common_hourly_clock,8575,3460,1613,252,0.05383666666666667
yandun,45,30,4,native_grid,8575,3460,2700,803,0.09677666666666668
yandun,45,30,4,common_hourly_clock,8575,3460,1352,386,0.09666666666666666
yandun,45,60,1,native_grid,4288,1668,1564,218,0.04682499999999999
yandun,45,60,1,common_hourly_clock,4288,1668,1564,218,0.04682499999999999
yandun,45,60,4,native_grid,4288,1668,1317,377,0.098
yandun,45,60,4,common_hourly_clock,4288,1668,1317,377,0.098
yandun,46,15,1,native_grid,17149,6916,6379,1048,0.05414000000000002
yandun,46,15,1,common_hourly_clock,17149,6916,1594,247,0.05335333333333332
yandun,46,15,4,native_grid,17149,6916,5363,1560,0.10342000000000001
yandun,46,15,4,common_hourly_clock,17149,6916,1338,372,0.10466666666666666
yandun,46,30,1,native_grid,8575,3395,3154,479,0.051355
yandun,46,30,1,common_hourly_clock,8575,3395,1581,234,0.05099999999999999
yandun,46,30,4,native_grid,8575,3395,2657,769,0.10366666666666667
yandun,46,30,4,common_hourly_clock,8575,3395,1330,386,0.10799999999999998
yandun,46,60,1,native_grid,4288,1625,1527,195,0.04467333333333334
yandun,46,60,1,common_hourly_clock,4288,1625,1527,195,0.04467333333333334
yandun,46,60,4,native_grid,4288,1625,1294,356,0.09874083333333333
yandun,46,60,4,common_hourly_clock,4288,1625,1294,356,0.09874083333333333
yandun,47,15,1,native_grid,17149,7016,6492,1119,0.05266666666666667
yandun,47,15,1,common_hourly_clock,17149,7016,1625,266,0.05254
yandun,47,15,4,native_grid,17149,7016,5501,1797,0.11487333333333336
yandun,47,15,4,common_hourly_clock,17149,7016,1372,461,0.116
yandun,47,30,1,native_grid,8575,3445,3206,532,0.05233333333333333
yandun,47,30,1,common_hourly_clock,8575,3445,1602,261,0.05226999999999998
yandun,47,30,4,native_grid,8575,3445,2724,877,0.11266666666666666
yandun,47,30,4,common_hourly_clock,8575,3445,1360,452,0.11233333333333334
yandun,47,60,1,native_grid,4288,1659,1560,218,0.047999999999999994
yandun,47,60,1,common_hourly_clock,4288,1659,1560,218,0.047999999999999994
yandun,47,60,4,native_grid,4288,1659,1330,417,0.10871750000000001
yandun,47,60,4,common_hourly_clock,4288,1659,1330,417,0.10871750000000001
yandun,48,15,1,native_grid,17149,6904,6409,1190,0.05854
yandun,48,15,1,common_hourly_clock,17149,6904,1615,288,0.056326666666666664
yandun,48,15,4,native_grid,17149,6904,5396,1735,0.11599999999999999
yandun,48,15,4,common_hourly_clock,17149,6904,1358,434,0.118
yandun,48,30,1,native_grid,8575,3389,3159,563,0.05766666666666667
yandun,48,30,1,common_hourly_clock,8575,3389,1591,281,0.056133333333333334
yandun,48,30,4,native_grid,8575,3389,2665,846,0.112
yandun,48,30,4,common_hourly_clock,8575,3389,1341,423,0.11366666666666667
yandun,48,60,1,native_grid,4288,1638,1538,215,0.05216666666666667
yandun,48,60,1,common_hourly_clock,4288,1638,1538,215,0.05216666666666667
yandun,48,60,4,native_grid,4288,1638,1304,413,0.10575000000000001
yandun,48,60,4,common_hourly_clock,4288,1638,1304,413,0.10575000000000001
yandun,49,15,1,native_grid,17149,7083,6565,1038,0.05178000000000002
yandun,49,15,1,common_hourly_clock,17149,7083,1637,264,0.05153999999999999
yandun,49,15,4,native_grid,17149,7083,5513,1690,0.10058666666666669
yandun,49,15,4,common_hourly_clock,17149,7083,1374,418,0.10335333333333337
yandun,49,30,1,native_grid,8575,3484,3244,477,0.049816666666666745
yandun,49,30,1,common_hourly_clock,8575,3484,1622,237,0.048850000000000005
yandun,49,30,4,native_grid,8575,3484,2730,821,0.10016666666666667
yandun,49,30,4,common_hourly_clock,8575,3484,1365,414,0.10400000000000001
yandun,49,60,1,native_grid,4288,1675,1573,194,0.04349999999999987
yandun,49,60,1,common_hourly_clock,4288,1675,1573,194,0.04349999999999987
yandun,49,60,4,native_grid,4288,1675,1328,395,0.0985
yandun,49,60,4,common_hourly_clock,4288,1675,1328,395,0.0985
yandun,50,15,1,native_grid,17053,6945,6343,857,0.04372666666666669
yandun,50,15,1,common_hourly_clock,17053,6945,1584,210,0.04504999999999999
yandun,50,15,4,native_grid,17053,6945,5303,1513,0.09733333333333333
yandun,50,15,4,common_hourly_clock,17053,6945,1322,372,0.09678333333333333
yandun,50,30,1,native_grid,8527,3405,3139,396,0.043
yandun,50,30,1,common_hourly_clock,8527,3405,1569,193,0.04266666666666666
yandun,50,30,4,native_grid,8527,3405,2631,726,0.09533333333333334
yandun,50,30,4,common_hourly_clock,8527,3405,1314,362,0.09416666666666668
yandun,50,60,1,native_grid,4264,1633,1523,167,0.03900000000000001
yandun,50,60,1,common_hourly_clock,4264,1633,1523,167,0.03900000000000001
yandun,50,60,4,native_grid,4264,1633,1284,349,0.09308333333333334
yandun,50,60,4,common_hourly_clock,4264,1633,1284,349,0.09308333333333334
yandun,51,15,1,native_grid,17607,7296,6695,1023,0.048666666666666664
yandun,51,15,1,common_hourly_clock,17607,7296,1667,239,0.04910666666666668
yandun,51,15,4,native_grid,17607,7296,5678,1574,0.09466666666666668
yandun,51,15,4,common_hourly_clock,17607,7296,1418,392,0.09666666666666665
yandun,51,30,1,native_grid,8804,3576,3315,475,0.04785333333333319
yandun,51,30,1,common_hourly_clock,8804,3576,1655,235,0.048106666666666666
yandun,51,30,4,native_grid,8804,3576,2817,779,0.09133333333333334
yandun,51,30,4,common_hourly_clock,8804,3576,1409,394,0.09400000000000001
yandun,51,60,1,native_grid,4402,1707,1606,193,0.04241666666666666
yandun,51,60,1,common_hourly_clock,4402,1707,1606,193,0.04241666666666666
yandun,51,60,4,native_grid,4402,1707,1376,368,0.08758333333333333
yandun,51,60,4,common_hourly_clock,4402,1707,1376,368,0.08758333333333333
yandun,52,15,1,native_grid,17607,7441,6911,1068,0.04827999999999999
yandun,52,15,1,common_hourly_clock,17607,7441,1725,259,0.04896666666666666
yandun,52,15,4,native_grid,17607,7441,5946,1694,0.09651000000000001
yandun,52,15,4,common_hourly_clock,17607,7441,1484,434,0.09531333333333333
yandun,52,30,1,native_grid,8804,3656,3419,496,0.04712333333333332
yandun,52,30,1,common_hourly_clock,8804,3656,1707,250,0.04566666666666666
yandun,52,30,4,native_grid,8804,3656,2949,811,0.09333333333333332
yandun,52,30,4,common_hourly_clock,8804,3656,1472,402,0.092935
yandun,52,60,1,native_grid,4402,1767,1666,213,0.04272916666666668
yandun,52,60,1,common_hourly_clock,4402,1767,1666,213,0.04272916666666668
yandun,52,60,4,native_grid,4402,1767,1442,399,0.09208333333333332
yandun,52,60,4,common_hourly_clock,4402,1767,1442,399,0.09208333333333332
yandun,53,15,1,native_grid,17607,7371,6861,1155,0.05600000000000001
yandun,53,15,1,common_hourly_clock,17607,7371,1719,277,0.05607333333333334
yandun,53,15,4,native_grid,17607,7371,5826,1855,0.10666666666666666
yandun,53,15,4,common_hourly_clock,17607,7371,1462,458,0.10799999999999998
yandun,53,30,1,native_grid,8804,3632,3396,532,0.05397666666666666
yandun,53,30,1,common_hourly_clock,8804,3632,1700,261,0.05276333333333334
yandun,53,30,4,native_grid,8804,3632,2890,892,0.10500000000000001
yandun,53,30,4,common_hourly_clock,8804,3632,1448,445,0.10650000000000001
yandun,53,60,1,native_grid,4402,1755,1653,220,0.050166666666666665
yandun,53,60,1,common_hourly_clock,4402,1755,1653,220,0.050166666666666665
yandun,53,60,4,native_grid,4402,1755,1415,428,0.10266666666666667
yandun,53,60,4,common_hourly_clock,4402,1755,1415,428,0.10266666666666667
yandun,54,15,1,native_grid,17607,7409,6797,1137,0.05030000000000001
yandun,54,15,1,common_hourly_clock,17607,7409,1692,254,0.05133333333333334
yandun,54,15,4,native_grid,17607,7409,5738,1729,0.1046666666666668
yandun,54,15,4,common_hourly_clock,17607,7409,1428,436,0.10608333333333334
yandun,54,30,1,native_grid,8804,3626,3356,516,0.05000000000000001
yandun,54,30,1,common_hourly_clock,8804,3626,1669,255,0.048666666666666664
yandun,54,30,4,native_grid,8804,3626,2839,845,0.10333333333333336
yandun,54,30,4,common_hourly_clock,8804,3626,1412,428,0.10499333333333333
yandun,54,60,1,native_grid,4402,1741,1629,211,0.04683333333333334
yandun,54,60,1,common_hourly_clock,4402,1741,1629,211,0.04683333333333334
yandun,54,60,4,native_grid,4402,1741,1388,389,0.09784999999999999
yandun,54,60,4,common_hourly_clock,4402,1741,1388,389,0.09784999999999999
yandun,55,15,1,native_grid,17607,7511,6927,1009,0.04893333333333333
yandun,55,15,1,common_hourly_clock,17607,7511,1727,230,0.04733333333333333
yandun,55,15,4,native_grid,17607,7511,5890,1655,0.09666666666666668
yandun,55,15,4,common_hourly_clock,17607,7511,1470,405,0.10066666666666667
yandun,55,30,1,native_grid,8804,3685,3425,473,0.04733333333333333
yandun,55,30,1,common_hourly_clock,8804,3685,1711,223,0.04666666666666666
yandun,55,30,4,native_grid,8804,3685,2920,804,0.09333333333333334
yandun,55,30,4,common_hourly_clock,8804,3685,1460,406,0.09866666666666665
yandun,55,60,1,native_grid,4402,1770,1663,202,0.04448333333333333
yandun,55,60,1,common_hourly_clock,4402,1770,1663,202,0.04448333333333333
yandun,55,60,4,native_grid,4402,1770,1425,374,0.09433333333333332
yandun,55,60,4,common_hourly_clock,4402,1770,1425,374,0.09433333333333332
yandun,56,15,1,native_grid,17607,7438,6885,1329,0.06066666666666667
yandun,56,15,1,common_hourly_clock,17607,7438,1724,342,0.060036666666666655
yandun,56,15,4,native_grid,17607,7438,5954,2112,0.122
yandun,56,15,4,common_hourly_clock,17607,7438,1489,510,0.12
yandun,56,30,1,native_grid,8804,3646,3413,612,0.05746333333333333
yandun,56,30,1,common_hourly_clock,8804,3646,1711,304,0.05433333333333333
yandun,56,30,4,native_grid,8804,3646,2956,1039,0.11933333333333333
yandun,56,30,4,common_hourly_clock,8804,3646,1479,507,0.117
yandun,56,60,1,native_grid,4402,1756,1664,250,0.05325
yandun,56,60,1,common_hourly_clock,4402,1756,1664,250,0.05325
yandun,56,60,4,native_grid,4402,1756,1447,489,0.12283333333333332
yandun,56,60,4,common_hourly_clock,4402,1756,1447,489,0.12283333333333332
yandun,57,15,1,native_grid,17607,7650,7071,1078,0.050666666666666665
yandun,57,15,1,common_hourly_clock,17607,7650,1767,264,0.05
yandun,57,15,4,native_grid,17607,7650,5990,1733,0.09866666666666667
yandun,57,15,4,common_hourly_clock,17607,7650,1497,430,0.10179333333333335
yandun,57,30,1,native_grid,8804,3764,3500,489,0.047433333333333334
yandun,57,30,1,common_hourly_clock,8804,3764,1752,223,0.04666666666666666
yandun,57,30,4,native_grid,8804,3764,2971,850,0.09566666666666668
yandun,57,30,4,common_hourly_clock,8804,3764,1488,420,0.09768333333333333
yandun,57,60,1,native_grid,4402,1808,1693,203,0.04333333333333335
yandun,57,60,1,common_hourly_clock,4402,1808,1693,203,0.04333333333333335
yandun,57,60,4,native_grid,4402,1808,1448,403,0.08816666666666667
yandun,57,60,4,common_hourly_clock,4402,1808,1448,403,0.08816666666666667
yandun,58,15,1,native_grid,17607,7339,6671,996,0.048
yandun,58,15,1,common_hourly_clock,17607,7339,1668,243,0.049666666666666665
yandun,58,15,4,native_grid,17607,7339,5633,1504,0.09266666666666665
yandun,58,15,4,common_hourly_clock,17607,7339,1406,384,0.09033333333333333
yandun,58,30,1,native_grid,8804,3584,3292,465,0.04574166666666666
yandun,58,30,1,common_hourly_clock,8804,3584,1648,235,0.04593666666666667
yandun,58,30,4,native_grid,8804,3584,2790,717,0.08883333333333333
yandun,58,30,4,common_hourly_clock,8804,3584,1395,371,0.088
yandun,58,60,1,native_grid,4402,1714,1600,188,0.04196166666666666
yandun,58,60,1,common_hourly_clock,4402,1714,1600,188,0.04196166666666666
yandun,58,60,4,native_grid,4402,1714,1365,339,0.08680666666666667
yandun,58,60,4,common_hourly_clock,4402,1714,1365,339,0.08680666666666667
yandun,59,15,1,native_grid,17607,7510,6962,1044,0.04666666666666666
yandun,59,15,1,common_hourly_clock,17607,7510,1742,256,0.046266666666666664
yandun,59,15,4,native_grid,17607,7510,5975,1613,0.09638000000000001
yandun,59,15,4,common_hourly_clock,17607,7510,1491,405,0.09440666666666664
yandun,59,30,1,native_grid,8804,3684,3445,465,0.04625
yandun,59,30,1,common_hourly_clock,8804,3684,1725,223,0.044833333333333336
yandun,59,30,4,native_grid,8804,3684,2962,783,0.094
yandun,59,30,4,common_hourly_clock,8804,3684,1481,391,0.09533333333333327
yandun,59,60,1,native_grid,4402,1784,1682,187,0.042749999999999996
yandun,59,60,1,common_hourly_clock,4402,1784,1682,187,0.042749999999999996
yandun,59,60,4,native_grid,4402,1784,1451,381,0.08950000000000001
yandun,59,60,4,common_hourly_clock,4402,1784,1451,381,0.08950000000000001
yandun,60,15,1,native_grid,17053,7071,6505,1113,0.054
yandun,60,15,1,common_hourly_clock,17053,7071,1628,284,0.05438999999999999
yandun,60,15,4,native_grid,17053,7071,5476,1644,0.10533333333333333
yandun,60,15,4,common_hourly_clock,17053,7071,1371,418,0.10533333333333333
yandun,60,30,1,native_grid,8527,3469,3214,506,0.052938333333333344
yandun,60,30,1,common_hourly_clock,8527,3469,1606,261,0.05247000000000001
yandun,60,30,4,native_grid,8527,3469,2712,819,0.10289666666666668
yandun,60,30,4,common_hourly_clock,8527,3469,1357,406,0.10245333333333335
yandun,60,60,1,native_grid,4264,1669,1560,214,0.0485
yandun,60,60,1,common_hourly_clock,4264,1669,1560,214,0.0485
yandun,60,60,4,native_grid,4264,1669,1322,396,0.10209583333333333
yandun,60,60,4,common_hourly_clock,4264,1669,1322,396,0.10209583333333333
yandun,61,15,1,native_grid,17053,7207,6597,1141,0.05765333333333334
yandun,61,15,1,common_hourly_clock,17053,7207,1649,270,0.05706
yandun,61,15,4,native_grid,17053,7207,5537,1738,0.10639333333333334
yandun,61,15,4,common_hourly_clock,17053,7207,1387,445,0.11199999999999999
yandun,61,30,1,native_grid,8527,3528,3262,504,0.05337333333333334
yandun,61,30,1,common_hourly_clock,8527,3528,1633,246,0.05366666666666667
yandun,61,30,4,native_grid,8527,3528,2742,842,0.10700000000000001
yandun,61,30,4,common_hourly_clock,8527,3528,1373,429,0.112
yandun,61,60,1,native_grid,4264,1689,1581,209,0.04785666666666667
yandun,61,60,1,common_hourly_clock,4264,1689,1581,209,0.04785666666666667
yandun,61,60,4,native_grid,4264,1689,1336,389,0.103
yandun,61,60,4,common_hourly_clock,4264,1689,1336,389,0.103
yandun,62,15,1,native_grid,17053,7092,6521,1127,0.05933333333333335
yandun,62,15,1,common_hourly_clock,17053,7092,1634,282,0.059399999999999994
yandun,62,15,4,native_grid,17053,7092,5506,1746,0.11
yandun,62,15,4,common_hourly_clock,17053,7092,1384,456,0.11266666666666666
yandun,62,30,1,native_grid,8527,3477,3224,529,0.05693000000000001
yandun,62,30,1,common_hourly_clock,8527,3477,1614,261,0.05693166666666667
yandun,62,30,4,native_grid,8527,3477,2727,862,0.10733333333333334
yandun,62,30,4,common_hourly_clock,8527,3477,1366,440,0.10633333333333334
yandun,62,60,1,native_grid,4264,1673,1567,218,0.05021999999999999
yandun,62,60,1,common_hourly_clock,4264,1673,1567,218,0.05021999999999999
yandun,62,60,4,native_grid,4264,1673,1333,397,0.10383333333333336
yandun,62,60,4,common_hourly_clock,4264,1673,1333,397,0.10383333333333336
yandun,63,15,1,native_grid,17053,7042,6481,1197,0.057859999999999995
yandun,63,15,1,common_hourly_clock,17053,7042,1622,301,0.05701333333333332
yandun,63,15,4,native_grid,17053,7042,5438,1882,0.11462
yandun,63,15,4,common_hourly_clock,17053,7042,1356,456,0.11087333333333332
yandun,63,30,1,native_grid,8527,3458,3201,556,0.05599999999999999
yandun,63,30,1,common_hourly_clock,8527,3458,1605,287,0.05466666666666667
yandun,63,30,4,native_grid,8527,3458,2691,924,0.11299999999999999
yandun,63,30,4,common_hourly_clock,8527,3458,1346,471,0.11566666666666667
yandun,63,60,1,native_grid,4264,1659,1548,225,0.0495
yandun,63,60,1,common_hourly_clock,4264,1659,1548,225,0.0495
yandun,63,60,4,native_grid,4264,1659,1308,438,0.11662583333333332
yandun,63,60,4,common_hourly_clock,4264,1659,1308,438,0.11662583333333332
yandun,64,15,1,native_grid,17053,7063,6471,1117,0.055206666666666654
yandun,64,15,1,common_hourly_clock,17053,7063,1622,287,0.05786000000000001
yandun,64,15,4,native_grid,17053,7063,5366,1652,0.10933333333333334
yandun,64,15,4,common_hourly_clock,17053,7063,1345,420,0.11266666666666666
yandun,64,30,1,native_grid,8527,3462,3196,490,0.05211166666666667
yandun,64,30,1,common_hourly_clock,8527,3462,1604,254,0.05137166666666668
yandun,64,30,4,native_grid,8527,3462,2657,801,0.10733333333333334
