site,config_a,config_b,pairs,left_candidates,right_candidates,left_coverage,right_coverage,mean_iou,iou_ge_030,iou_ge_050,iou_ge_070
pizhou,financial_tail_4h,sda_florita2013_0.025,33,496,7304,0.06653225806451613,0.004518072289156626,0.6090373431282522,1.0,1.0,0.15151515151515152
pizhou,financial_tail_4h,threshold_1h,52,496,8396,0.10483870967741936,0.006193425440686041,0.541652097902098,1.0,1.0,0.038461538461538464
pizhou,financial_tail_4h,threshold_2h,456,496,6346,0.9193548387096774,0.0718562874251497,0.7311144553259491,1.0,1.0,0.5833333333333334
pizhou,financial_tail_4h,threshold_4h,397,496,3539,0.8004032258064516,0.11217858152020345,0.7307422933913408,1.0,1.0,0.5365239294710328
pizhou,mean_shift_1h,mean_shift_2h,1039,5717,3316,0.18173867412978836,0.313329312424608,0.5474552783864622,1.0,1.0,0.04042348411934552
pizhou,mean_shift_1h,mean_shift_4h,1,5717,1425,0.00017491691446562882,0.0007017543859649122,0.625,1.0,1.0,0.0
pizhou,mean_shift_1h,opsda_cui2015_1h_0.025,2057,5717,4452,0.35980409305579847,0.46203953279424975,0.5724355858045698,1.0,1.0,0.0
pizhou,mean_shift_1h,opsda_cui2015_2h_0.025,4025,5717,8674,0.704040580724156,0.4640304357851049,0.6890245489500147,1.0,1.0,0.3980124223602485
pizhou,mean_shift_1h,opsda_cui2015_4h_0.025,4673,5717,13284,0.8173867412978835,0.35177657332128875,0.7204521600091898,1.0,1.0,0.4879092659961481
pizhou,mean_shift_1h,sda_florita2013_0.025,3292,5717,7304,0.5758264824208501,0.45071193866374587,0.6122426420953152,1.0,1.0,0.1856014580801944
pizhou,mean_shift_1h,threshold_1h,5522,5717,8396,0.9658912016792024,0.6576941400666985,0.776266075668466,1.0,1.0,0.6140890981528432
pizhou,mean_shift_1h,threshold_2h,3608,5717,6346,0.6311002273919888,0.5685471162937283,0.6733778278262758,1.0,1.0,0.42350332594235035
pizhou,mean_shift_1h,threshold_4h,285,5717,3539,0.04985132062270421,0.08053122350946595,0.5384788454594548,1.0,1.0,0.03859649122807018
pizhou,mean_shift_2h,mean_shift_4h,997,3316,1425,0.30066344993968636,0.6996491228070175,0.5742262196795852,1.0,1.0,0.05315947843530592
pizhou,mean_shift_2h,opsda_cui2015_2h_0.025,267,3316,8674,0.08051869722557298,0.03078164629928522,0.530497592295345,1.0,1.0,0.0
pizhou,mean_shift_2h,opsda_cui2015_4h_0.025,2102,3316,13284,0.6338962605548853,0.15823547124360132,0.6383010252777142,1.0,1.0,0.30685061845861084
pizhou,mean_shift_2h,sda_florita2013_0.025,141,3316,7304,0.0425211097708082,0.019304490690032858,0.5651400018421294,1.0,1.0,0.1276595744680851
pizhou,mean_shift_2h,threshold_1h,202,3316,8396,0.0609167671893848,0.024059075750357314,0.5264688419391389,1.0,1.0,0.0
pizhou,mean_shift_2h,threshold_2h,3117,3316,6346,0.9399879372738239,0.491175543649543,0.7376553676863647,1.0,1.0,0.6942572986846327
pizhou,mean_shift_2h,threshold_4h,2404,3316,3539,0.7249698431845597,0.6792879344447584,0.7448509257856006,1.0,1.0,0.673044925124792
pizhou,mean_shift_4h,opsda_cui2015_4h_0.025,27,1425,13284,0.018947368421052633,0.0020325203252032522,0.5135802469135802,1.0,1.0,0.0
pizhou,mean_shift_4h,sda_florita2013_0.025,1,1425,7304,0.0007017543859649122,0.00013691128148959474,0.5263157894736842,1.0,1.0,0.0
pizhou,mean_shift_4h,threshold_2h,197,1425,6346,0.13824561403508773,0.031043176804286164,0.5536039762437222,1.0,1.0,0.02030456852791878
pizhou,mean_shift_4h,threshold_4h,1331,1425,3539,0.9340350877192982,0.3760949420740322,0.7313649947635098,1.0,1.0,0.5972952667167544
pizhou,opsda_cui2015_1h_0.025,opsda_cui2015_2h_0.025,4403,4452,8674,0.9889937106918238,0.5076089462762278,0.9164206223029753,1.0,1.0,0.8328412446059504
pizhou,opsda_cui2015_1h_0.025,opsda_cui2015_4h_0.025,4018,4452,13284,0.9025157232704403,0.30246913580246915,0.9167496266799403,1.0,1.0,0.8334992533598805
pizhou,opsda_cui2015_1h_0.025,sda_florita2013_0.025,4452,4452,7304,1.0,0.6095290251916758,1.0,1.0,1.0,1.0
pizhou,opsda_cui2015_1h_0.025,threshold_1h,3491,4452,8396,0.7841419586702606,0.4157932348737494,0.7210445908526688,1.0,1.0,0.2523632197078201
pizhou,opsda_cui2015_1h_0.025,threshold_2h,264,4452,6346,0.05929919137466307,0.041601008509297197,0.5,1.0,1.0,0.0
pizhou,opsda_cui2015_2h_0.025,opsda_cui2015_4h_0.025,8074,8674,13284,0.9308277611252017,0.6077988557663354,0.9557609964966912,1.0,1.0,0.8865494178845678
pizhou,opsda_cui2015_2h_0.025,sda_florita2013_0.025,6855,8674,7304,0.79029282914457,0.9385268346111719,0.9463165572574763,1.0,1.0,0.8926331145149526
pizhou,opsda_cui2015_2h_0.025,threshold_1h,5477,8674,8396,0.6314272538621166,0.652334444973797,0.7134449690045819,1.0,1.0,0.4013145882782545
pizhou,opsda_cui2015_2h_0.025,threshold_2h,2411,8674,6346,0.27795711321189764,0.3799243618027104,0.6467075507100394,1.0,1.0,0.28038158440481126
pizhou,opsda_cui2015_2h_0.025,threshold_4h,105,8674,3539,0.012105141803089694,0.029669398135066402,0.5,1.0,1.0,0.0
pizhou,opsda_cui2015_4h_0.025,sda_florita2013_0.025,6762,13284,7304,0.50903342366757,0.9257940854326396,0.9215511049140153,1.0,1.0,0.834220644779651
pizhou,opsda_cui2015_4h_0.025,threshold_1h,5413,13284,8396,0.4074826859379705,0.6447117675083373,0.7266447763907582,1.0,1.0,0.4328468501755034
pizhou,opsda_cui2015_4h_0.025,threshold_2h,4368,13284,6346,0.3288166214995483,0.6883075953356445,0.7311640212910817,1.0,1.0,0.5810439560439561
pizhou,opsda_cui2015_4h_0.025,threshold_4h,1291,13284,3539,0.09718458295694068,0.3647923142130545,0.6133618812549874,1.0,1.0,0.22153369481022464
pizhou,sda_florita2013_0.025,threshold_1h,5111,7304,8396,0.6997535596933188,0.6087422582181992,0.7002045075514064,1.0,1.0,0.2619839561729603
pizhou,sda_florita2013_0.025,threshold_2h,1408,7304,6346,0.1927710843373494,0.22187204538291838,0.6143380333366129,1.0,1.0,0.2571022727272727
pizhou,sda_florita2013_0.025,threshold_4h,76,7304,3539,0.0104052573932092,0.021474992935857588,0.5639439507860561,1.0,1.0,0.09210526315789473
pizhou,threshold_1h,threshold_2h,2852,8396,6346,0.3396855645545498,0.4494169555625591,0.5707648388311081,1.0,1.0,0.12166900420757364
pizhou,threshold_1h,threshold_4h,42,8396,3539,0.0050023820867079564,0.01186775925402656,0.5222222222222223,1.0,1.0,0.0
pizhou,threshold_2h,threshold_4h,2282,6346,3539,0.35959659628112195,0.6448149194687764,0.6149998056044769,1.0,1.0,0.2147239263803681
suining,adaptive_corridor,endpoint_corridor_0.025,2469,3538,3111,0.6978518937252686,0.793635486981678,0.8713671751946357,1.0,1.0,0.7298501417577967
suining,adaptive_corridor,endpoint_corridor_0.050,2881,3538,3571,0.8143018654607123,0.8067768132175861,0.8933600271069899,1.0,1.0,0.7799375216938563
suining,adaptive_corridor,endpoint_corridor_0.100,3087,3538,3731,0.8725268513284341,0.8273921200750469,0.9113267900439912,1.0,1.0,0.8237771298995789
suining,adaptive_corridor,financial_tail_1h,616,3538,864,0.17410966647823628,0.7129629629629629,0.7515653988868275,1.0,1.0,0.44642857142857145
suining,adaptive_corridor,financial_tail_2h,222,3538,554,0.06274731486715658,0.4007220216606498,0.6452023452023452,1.0,1.0,0.34234234234234234
suining,adaptive_corridor,financial_tail_4h,56,3538,375,0.01582815149802148,0.14933333333333335,0.6089879366665081,1.0,1.0,0.19642857142857142
suining,adaptive_corridor,mean_shift_1h,1013,3538,1938,0.28631995477671,0.522703818369453,0.6669428383396794,1.0,1.0,0.32477788746298125
suining,adaptive_corridor,mean_shift_2h,171,3538,1145,0.04833239118145845,0.14934497816593886,0.613290364606154,1.0,1.0,0.2222222222222222
suining,adaptive_corridor,mean_shift_4h,9,3538,625,0.002543810062182024,0.0144,0.610311781632731,1.0,1.0,0.2222222222222222
suining,adaptive_corridor,opsda_cui2015_1h_0.025,1139,3538,1534,0.3219332956472583,0.742503259452412,0.6261340357038339,1.0,1.0,0.20719929762949957
suining,adaptive_corridor,opsda_cui2015_2h_0.025,1721,3538,2930,0.4864330130016959,0.5873720136518771,0.6491035112476136,1.0,1.0,0.2916908773968623
suining,adaptive_corridor,opsda_cui2015_4h_0.025,1852,3538,4407,0.5234595816845675,0.4202405264352167,0.6682955648263423,1.0,1.0,0.3509719222462203
suining,adaptive_corridor,sda_florita2013_0.025,1576,3538,2320,0.44544940644431885,0.6793103448275862,0.6536895193779712,1.0,1.0,0.2696700507614213
suining,adaptive_corridor,threshold_1h,2006,3538,2953,0.5669869983041266,0.6793091771080257,0.7404245596543703,1.0,1.0,0.4272183449651047
suining,adaptive_corridor,threshold_2h,791,3538,2402,0.22357263990955342,0.3293089092422981,0.6864811652738327,1.0,1.0,0.438685208596713
suining,adaptive_corridor,threshold_4h,130,3538,1420,0.03674392312040701,0.09154929577464789,0.6569900574538583,1.0,1.0,0.3230769230769231
suining,endpoint_corridor_0.025,endpoint_corridor_0.050,2950,3111,3571,0.9482481517197042,0.8260991318958275,0.9489370460048426,1.0,1.0,0.8915254237288136
suining,endpoint_corridor_0.025,endpoint_corridor_0.100,2528,3111,3731,0.812600450016072,0.6775663361029215,0.8528236136226642,1.0,1.0,0.6910601265822784
suining,endpoint_corridor_0.025,financial_tail_1h,475,3111,864,0.1526840244294439,0.5497685185185185,0.629298245614035,1.0,1.0,0.22736842105263158
suining,endpoint_corridor_0.025,financial_tail_2h,64,3111,554,0.020572163291546125,0.11552346570397112,0.5505208333333333,1.0,1.0,0.109375
suining,endpoint_corridor_0.025,financial_tail_4h,2,3111,375,0.0006428801028608164,0.005333333333333333,0.6833333333333333,1.0,1.0,0.5
suining,endpoint_corridor_0.025,mean_shift_1h,371,3111,1938,0.11925425908068145,0.1914344685242518,0.6043126684636119,1.0,1.0,0.1105121293800539
suining,endpoint_corridor_0.025,mean_shift_2h,12,3111,1145,0.003857280617164899,0.010480349344978166,0.5983796296296297,1.0,1.0,0.16666666666666666
suining,endpoint_corridor_0.025,opsda_cui2015_1h_0.025,1130,3111,1534,0.3632272581163613,0.7366362451108214,0.5,1.0,1.0,0.0
suining,endpoint_corridor_0.025,opsda_cui2015_2h_0.025,1374,3111,2930,0.4416586306653809,0.4689419795221843,0.524490538573508,1.0,1.0,0.016739446870451237
suining,endpoint_corridor_0.025,opsda_cui2015_4h_0.025,1324,3111,4407,0.4255866280938605,0.3004311322895394,0.5258919579916559,1.0,1.0,0.02039274924471299
suining,endpoint_corridor_0.025,sda_florita2013_0.025,1389,3111,2320,0.446480231436837,0.5987068965517242,0.526490452192396,1.0,1.0,0.02087832973362131
suining,endpoint_corridor_0.025,threshold_1h,1339,3111,2953,0.4304082288653166,0.4534371825262445,0.6770475479213343,1.0,1.0,0.3121732636295743
suining,endpoint_corridor_0.025,threshold_2h,181,3111,2402,0.05818064930890389,0.07535387177352207,0.6055445935280189,1.0,1.0,0.27071823204419887
suining,endpoint_corridor_0.025,threshold_4h,8,3111,1420,0.0025715204114432656,0.005633802816901409,0.5907512626262627,1.0,1.0,0.25
suining,endpoint_corridor_0.050,endpoint_corridor_0.100,2963,3571,3731,0.8297395687482498,0.7941570624497454,0.8730715866051676,1.0,1.0,0.7377657779277759
suining,endpoint_corridor_0.050,financial_tail_1h,574,3571,864,0.16073928871464577,0.6643518518518519,0.7051352248216359,1.0,1.0,0.367595818815331
suining,endpoint_corridor_0.050,financial_tail_2h,134,3571,554,0.037524502940352845,0.24187725631768953,0.613095238095238,1.0,1.0,0.2835820895522388
suining,endpoint_corridor_0.050,financial_tail_4h,16,3571,375,0.004480537664519743,0.042666666666666665,0.5864741161616162,1.0,1.0,0.1875
suining,endpoint_corridor_0.050,mean_shift_1h,666,3571,1938,0.1865023802856343,0.34365325077399383,0.6374874874874875,1.0,1.0,0.21171171171171171
suining,endpoint_corridor_0.050,mean_shift_2h,41,3571,1145,0.01148137776533184,0.03580786026200873,0.5926151761517615,1.0,1.0,0.17073170731707318
suining,endpoint_corridor_0.050,opsda_cui2015_1h_0.025,1156,3571,1534,0.3237188462615514,0.7535853976531942,0.5485870818915802,1.0,1.0,0.08823529411764706
suining,endpoint_corridor_0.050,opsda_cui2015_2h_0.025,1629,3571,2930,0.45617474096891625,0.5559726962457338,0.573770060510392,1.0,1.0,0.12584407612031923
suining,endpoint_corridor_0.050,opsda_cui2015_4h_0.025,1644,3571,4407,0.4603752450294035,0.3730428863172226,0.5797481462171242,1.0,1.0,0.1356447688564477
suining,endpoint_corridor_0.050,sda_florita2013_0.025,1560,3571,2320,0.4368524222906749,0.6724137931034483,0.5832890720390721,1.0,1.0,0.1358974358974359
suining,endpoint_corridor_0.050,threshold_1h,1804,3571,2953,0.505180621674601,0.6109041652556721,0.7279933481152993,1.0,1.0,0.4063192904656319
suining,endpoint_corridor_0.050,threshold_2h,444,3571,2402,0.12433492019042285,0.18484596169858453,0.6604559917059917,1.0,1.0,0.38288288288288286
suining,endpoint_corridor_0.050,threshold_4h,42,3571,1420,0.011761411369364323,0.029577464788732393,0.5747474747474748,1.0,1.0,0.11904761904761904
suining,endpoint_corridor_0.100,financial_tail_1h,612,3731,864,0.16403109086035916,0.7083333333333334,0.7623327108621226,1.0,1.0,0.47058823529411764
suining,endpoint_corridor_0.100,financial_tail_2h,239,3731,554,0.06405789332618601,0.4314079422382672,0.6369189504126743,1.0,1.0,0.32217573221757323
suining,endpoint_corridor_0.100,financial_tail_4h,62,3731,375,0.016617528812650766,0.16533333333333333,0.6121483579144867,1.0,1.0,0.20967741935483872
suining,endpoint_corridor_0.100,mean_shift_1h,1079,3731,1938,0.289198606271777,0.5567595459236326,0.6779359195021846,1.0,1.0,0.35032437442076
suining,endpoint_corridor_0.100,mean_shift_2h,167,3731,1145,0.044760117930849636,0.14585152838427948,0.596623087491351,1.0,1.0,0.17964071856287425
suining,endpoint_corridor_0.100,mean_shift_4h,4,3731,625,0.0010720986330742428,0.0064,0.5957602339181286,1.0,1.0,0.0
suining,endpoint_corridor_0.100,opsda_cui2015_1h_0.025,1185,3731,1534,0.31760922004824443,0.772490221642764,0.640787623066104,1.0,1.0,0.22953586497890296
suining,endpoint_corridor_0.100,opsda_cui2015_2h_0.025,1783,3731,2930,0.47788796569284375,0.6085324232081911,0.6615548967764334,1.0,1.0,0.32922041503084687
suining,endpoint_corridor_0.100,opsda_cui2015_4h_0.025,1962,3731,4407,0.5258643795229161,0.4452008168822328,0.6802757074163801,1.0,1.0,0.38837920489296635
suining,endpoint_corridor_0.100,sda_florita2013_0.025,1624,3731,2320,0.4352720450281426,0.7,0.6668471307018105,1.0,1.0,0.3017241379310345
suining,endpoint_corridor_0.100,threshold_1h,2110,3731,2953,0.5655320289466631,0.7145275990518117,0.7412243285939969,1.0,1.0,0.42274881516587676
suining,endpoint_corridor_0.100,threshold_2h,890,3731,2402,0.23854194585901903,0.37052456286427976,0.6849822867519496,1.0,1.0,0.4303370786516854
suining,endpoint_corridor_0.100,threshold_4h,151,3731,1420,0.040471723398552664,0.10633802816901408,0.6520125159003227,1.0,1.0,0.3443708609271523
suining,financial_tail_1h,financial_tail_2h,343,864,554,0.39699074074074076,0.6191335740072202,0.5737377944375028,1.0,1.0,0.16326530612244897
suining,financial_tail_1h,financial_tail_4h,10,864,375,0.011574074074074073,0.02666666666666667,0.5125,1.0,1.0,0.0
suining,financial_tail_1h,mean_shift_1h,560,864,1938,0.6481481481481481,0.2889576883384933,0.6826998299319728,1.0,1.0,0.39107142857142857
suining,financial_tail_1h,mean_shift_2h,16,864,1145,0.018518518518518517,0.013973799126637555,0.5332228535353535,1.0,1.0,0.0
suining,financial_tail_1h,opsda_cui2015_1h_0.025,316,864,1534,0.36574074074074076,0.20599739243807041,0.7863924050632911,1.0,1.0,0.3987341772151899
suining,financial_tail_1h,opsda_cui2015_2h_0.025,527,864,2930,0.6099537037037037,0.17986348122866894,0.7227703984819734,1.0,1.0,0.41366223908918404
suining,financial_tail_1h,opsda_cui2015_4h_0.025,516,864,4407,0.5972222222222222,0.11708645336963922,0.7283499446290144,1.0,1.0,0.4166666666666667
suining,financial_tail_1h,sda_florita2013_0.025,451,864,2320,0.5219907407407407,0.19439655172413794,0.7476665610811951,1.0,1.0,0.34146341463414637
suining,financial_tail_1h,threshold_1h,752,864,2953,0.8703703703703703,0.25465628174737553,0.9004875886524822,1.0,1.0,0.7486702127659575
suining,financial_tail_1h,threshold_2h,241,864,2402,0.2789351851851852,0.1003330557868443,0.5551175656984786,1.0,1.0,0.0995850622406639
suining,financial_tail_1h,threshold_4h,4,864,1420,0.004629629629629629,0.0028169014084507044,0.5625,1.0,1.0,0.0
suining,financial_tail_2h,financial_tail_4h,192,554,375,0.34657039711191334,0.512,0.6054755727320066,1.0,1.0,0.16666666666666666
suining,financial_tail_2h,mean_shift_1h,396,554,1938,0.7148014440433214,0.2043343653250774,0.7296005691839025,1.0,1.0,0.51010101010101
suining,financial_tail_2h,mean_shift_2h,240,554,1145,0.4332129963898917,0.2096069868995633,0.6235743827931327,1.0,1.0,0.22083333333333333
suining,financial_tail_2h,mean_shift_4h,4,554,625,0.007220216606498195,0.0064,0.5649801587301588,1.0,1.0,0.0
suining,financial_tail_2h,opsda_cui2015_1h_0.025,102,554,1534,0.18411552346570398,0.06649282920469361,0.5,1.0,1.0,0.0
suining,financial_tail_2h,opsda_cui2015_2h_0.025,323,554,2930,0.5830324909747292,0.11023890784982936,0.6819032876308417,1.0,1.0,0.3653250773993808
suining,financial_tail_2h,opsda_cui2015_4h_0.025,437,554,4407,0.7888086642599278,0.09916042659405491,0.7354231263270165,1.0,1.0,0.5675057208237986
suining,financial_tail_2h,sda_florita2013_0.025,208,554,2320,0.37545126353790614,0.0896551724137931,0.5810878357753358,1.0,1.0,0.22115384615384615
suining,financial_tail_2h,threshold_1h,363,554,2953,0.6552346570397112,0.12292583813071453,0.6318345795618523,1.0,1.0,0.34710743801652894
suining,financial_tail_2h,threshold_2h,461,554,2402,0.8321299638989169,0.19192339716902582,0.8143839228980227,1.0,1.0,0.702819956616052
suining,financial_tail_2h,threshold_4h,107,554,1420,0.1931407942238267,0.07535211267605633,0.5770145213781104,1.0,1.0,0.102803738317757
suining,financial_tail_4h,mean_shift_1h,56,375,1938,0.14933333333333335,0.02889576883384933,0.566242884100027,1.0,1.0,0.10714285714285714
suining,financial_tail_4h,mean_shift_2h,275,375,1145,0.7333333333333333,0.24017467248908297,0.7519867068093183,1.0,1.0,0.7090909090909091
suining,financial_tail_4h,mean_shift_4h,153,375,625,0.408,0.2448,0.6101881487680231,1.0,1.0,0.1895424836601307
suining,financial_tail_4h,opsda_cui2015_2h_0.025,31,375,2930,0.08266666666666667,0.010580204778156996,0.5,1.0,1.0,0.0
suining,financial_tail_4h,opsda_cui2015_4h_0.025,202,375,4407,0.5386666666666666,0.04583616972997504,0.6354069060752229,1.0,1.0,0.3217821782178218
suining,financial_tail_4h,sda_florita2013_0.025,18,375,2320,0.048,0.007758620689655172,0.5623597081930415,1.0,1.0,0.1111111111111111
suining,financial_tail_4h,threshold_1h,22,375,2953,0.058666666666666666,0.007450050795800881,0.5050505050505051,1.0,1.0,0.0
suining,financial_tail_4h,threshold_2h,270,375,2402,0.72,0.11240632805995004,0.6754748227444306,1.0,1.0,0.4074074074074074
suining,financial_tail_4h,threshold_4h,310,375,1420,0.8266666666666667,0.21830985915492956,0.7790109260202536,1.0,1.0,0.6612903225806451
suining,mean_shift_1h,mean_shift_2h,298,1938,1145,0.15376676986584106,0.26026200873362443,0.5484151474923287,1.0,1.0,0.06711409395973154
suining,mean_shift_1h,opsda_cui2015_1h_0.025,857,1938,1534,0.4422084623323013,0.5586701434159062,0.5783741734733567,1.0,1.0,0.0
suining,mean_shift_1h,opsda_cui2015_2h_0.025,1406,1938,2930,0.7254901960784313,0.47986348122866895,0.69756655151392,1.0,1.0,0.3812233285917496
suining,mean_shift_1h,opsda_cui2015_4h_0.025,1575,1938,4407,0.8126934984520123,0.3573859768550034,0.712387136672851,1.0,1.0,0.43492063492063493
suining,mean_shift_1h,sda_florita2013_0.025,1234,1938,2320,0.6367389060887513,0.531896551724138,0.6106602608628542,1.0,1.0,0.1547811993517018
suining,mean_shift_1h,threshold_1h,1888,1938,2953,0.9742002063983488,0.6393498137487301,0.7771537446193165,1.0,1.0,0.6069915254237288
suining,mean_shift_1h,threshold_2h,1242,1938,2402,0.6408668730650154,0.5170691090757702,0.668150772558985,1.0,1.0,0.392914653784219
suining,mean_shift_1h,threshold_4h,76,1938,1420,0.0392156862745098,0.05352112676056338,0.5315877835614677,1.0,1.0,0.039473684210526314
suining,mean_shift_2h,mean_shift_4h,368,1145,625,0.32139737991266376,0.5888,0.573496882057475,1.0,1.0,0.08152173913043478
suining,mean_shift_2h,opsda_cui2015_2h_0.025,134,1145,2930,0.11703056768558952,0.04573378839590444,0.5351812366737739,1.0,1.0,0.0
suining,mean_shift_2h,opsda_cui2015_4h_0.025,693,1145,4407,0.605240174672489,0.1572498298162015,0.648707905850763,1.0,1.0,0.33910533910533913
suining,mean_shift_2h,sda_florita2013_0.025,58,1145,2320,0.050655021834061134,0.025,0.5625310991690301,1.0,1.0,0.08620689655172414
suining,mean_shift_2h,threshold_1h,64,1145,2953,0.05589519650655022,0.021672875042329835,0.5314292478354978,1.0,1.0,0.03125
suining,mean_shift_2h,threshold_2h,1070,1145,2402,0.9344978165938864,0.4454621149042465,0.7388022368036692,1.0,1.0,0.685981308411215
suining,mean_shift_2h,threshold_4h,827,1145,1420,0.7222707423580786,0.5823943661971831,0.7149845694731312,1.0,1.0,0.5562273276904474
suining,mean_shift_4h,opsda_cui2015_4h_0.025,7,625,4407,0.0112,0.0015883821193555707,0.519047619047619,1.0,1.0,0.0
suining,mean_shift_4h,threshold_2h,69,625,2402,0.1104,0.028726061615320566,0.5614168794627865,1.0,1.0,0.014492753623188406
suining,mean_shift_4h,threshold_4h,573,625,1420,0.9168,0.4035211267605634,0.7535439739422548,1.0,1.0,0.6893542757417103
suining,opsda_cui2015_1h_0.025,opsda_cui2015_2h_0.025,1529,1534,2930,0.9967405475880052,0.5218430034129693,0.9408109875735775,1.0,1.0,0.881621975147155
suining,opsda_cui2015_1h_0.025,opsda_cui2015_4h_0.025,1463,1534,4407,0.953715775749674,0.3319718629453143,0.9401913875598086,1.0,1.0,0.8803827751196173
suining,opsda_cui2015_1h_0.025,sda_florita2013_0.025,1534,1534,2320,1.0,0.6612068965517242,1.0,1.0,1.0,1.0
suining,opsda_cui2015_1h_0.025,threshold_1h,1283,1534,2953,0.8363754889178618,0.4344734168642059,0.7526630293582749,1.0,1.0,0.3250194855806703
suining,opsda_cui2015_1h_0.025,threshold_2h,160,1534,2402,0.10430247718383312,0.06661115736885928,0.5,1.0,1.0,0.0
suining,opsda_cui2015_2h_0.025,opsda_cui2015_4h_0.025,2798,2930,4407,0.9549488054607509,0.6348990242795552,0.9674189046597909,1.0,1.0,0.9149392423159399
suining,opsda_cui2015_2h_0.025,sda_florita2013_0.025,2222,2930,2320,0.7583617747440273,0.9577586206896552,0.9592709270927092,1.0,1.0,0.9185418541854186
suining,opsda_cui2015_2h_0.025,threshold_1h,1937,2930,2953,0.6610921501706485,0.6559431087030139,0.7352521080708999,1.0,1.0,0.43004646360351056
suining,opsda_cui2015_2h_0.025,threshold_2h,989,2930,2402,0.33754266211604095,0.41174021648626147,0.6569045211613462,1.0,1.0,0.320525783619818
suining,opsda_cui2015_2h_0.025,threshold_4h,57,2930,1420,0.019453924914675767,0.04014084507042254,0.5,1.0,1.0,0.0
suining,opsda_cui2015_4h_0.025,sda_florita2013_0.025,2232,4407,2320,0.5064669843430906,0.9620689655172414,0.9405796637651477,1.0,1.0,0.8727598566308243
suining,opsda_cui2015_4h_0.025,threshold_1h,1906,4407,2953,0.43249375992738825,0.6454453098543854,0.7424118073252386,1.0,1.0,0.44333683105981114
suining,opsda_cui2015_4h_0.025,threshold_2h,1594,4407,2402,0.3616972997503971,0.6636136552872606,0.7285159685567464,1.0,1.0,0.5658720200752823
suining,opsda_cui2015_4h_0.025,threshold_4h,486,4407,1420,0.1102791014295439,0.34225352112676055,0.6223991714732456,1.0,1.0,0.24897119341563786
suining,sda_florita2013_0.025,threshold_1h,1817,2320,2953,0.7831896551724138,0.6153064679986454,0.720253164556962,1.0,1.0,0.2966428178315905
suining,sda_florita2013_0.025,threshold_2h,544,2320,2402,0.23448275862068965,0.22647793505412156,0.6075550011671335,1.0,1.0,0.2610294117647059
suining,sda_florita2013_0.025,threshold_4h,30,2320,1420,0.01293103448275862,0.02112676056338028,0.5867845117845117,1.0,1.0,0.13333333333333333
suining,threshold_1h,threshold_2h,1085,2953,2402,0.36742295970199795,0.45170691090757703,0.5719159335288367,1.0,1.0,0.14377880184331798
suining,threshold_1h,threshold_4h,23,2953,1420,0.0077886894683372844,0.01619718309859155,0.5332125603864734,1.0,1.0,0.0
suining,threshold_2h,threshold_4h,787,2402,1420,0.3276436303080766,0.5542253521126761,0.5972503687566738,1.0,1.0,0.14866581956797967
yandun,adaptive_corridor,endpoint_corridor_0.025,20307,22738,22091,0.8930864631893746,0.919243130686705,0.9506422838008006,1.0,1.0,0.8967843600728813
yandun,adaptive_corridor,endpoint_corridor_0.050,21121,22738,23602,0.9288855660128419,0.8948817896788408,0.9518675320649658,1.0,1.0,0.90019411959661
yandun,adaptive_corridor,endpoint_corridor_0.100,20190,22738,24016,0.8879408918990237,0.8406895403064624,0.9103853292587888,1.0,1.0,0.8132738979692917
yandun,adaptive_corridor,financial_tail_1h,7555,22738,16311,0.3322631717829185,0.46318435411685366,0.6641594970218399,1.0,1.0,0.28206485771012574
yandun,adaptive_corridor,financial_tail_2h,1570,22738,11798,0.06904740962265811,0.13307340227157144,0.5899112829845313,1.0,1.0,0.21910828025477708
yandun,adaptive_corridor,financial_tail_4h,207,22738,9292,0.00910370305215938,0.022277227722772276,0.5832621216679188,1.0,1.0,0.15458937198067632
yandun,adaptive_corridor,mean_shift_1h,3644,22738,13634,0.1602603571114434,0.26727299398562415,0.6282508022834588,1.0,1.0,0.18468715697036223
yandun,adaptive_corridor,mean_shift_2h,238,22738,10092,0.010467059547893395,0.02358303606817281,0.61857357161979,1.0,1.0,0.2689075630252101
yandun,adaptive_corridor,mean_shift_4h,30,22738,6386,0.0013193772539361421,0.004697776385844034,0.5659651333030882,1.0,1.0,0.06666666666666667
yandun,adaptive_corridor,opsda_cui2015_1h_0.025,8476,22738,10746,0.372768053478758,0.7887586078540852,0.5455206858581092,1.0,1.0,0.07833883907503539
yandun,adaptive_corridor,opsda_cui2015_2h_0.025,10524,22738,19078,0.4628375406807987,0.5516301499108921,0.5719190602885016,1.0,1.0,0.12153173698213607
yandun,adaptive_corridor,opsda_cui2015_4h_0.025,10232,22738,27767,0.44999560207582023,0.3684949760507077,0.5810626742946915,1.0,1.0,0.14503518373729476
yandun,adaptive_corridor,sda_florita2013_0.025,10480,22738,16478,0.46090245404169233,0.6359995145041873,0.571800261337475,1.0,1.0,0.11087786259541985
yandun,adaptive_corridor,threshold_1h,10205,22738,18648,0.4488081625472777,0.5472436722436722,0.6765241517152345,1.0,1.0,0.30720235178833905
yandun,adaptive_corridor,threshold_2h,2227,22738,16597,0.09794177148385962,0.1341808760619389,0.6327703030891177,1.0,1.0,0.31297709923664124
yandun,adaptive_corridor,threshold_4h,348,22738,13467,0.01530477614565925,0.025840944531075962,0.6396578738953175,1.0,1.0,0.31896551724137934
